Year,Month,Day,Hour,Minute,Second,Spacecraft,ShockType,MagneticFieldRatio,SpeedJump(km/s),ProtonDensityRatio,ProtonTemperatureRatio,AlfvenSpeedUpstream(km/s),MagnetosonicSpeedUpstream(km/s),PlasmaBetaUpstream,ShockNormalX,ShockNormalY,ShockNormalZ,ShockTheta(degrees),ShockSpeed(km/s),MagnetosonicMachNumber
2000,1,27,13,56,56,      ACE,FF,1.41,38.35,2.11,1.83,47.96,62.15,1.36,-0.99,-0.17,0.04,35.66,402.46,1.16
2000,1,23,20,23,44,  Ulysses,FF,1.84,33.68,2.08,2.63,16.82,31.76,5.15,0.75,0.62,-0.26,51.56,382.85,2.49
2000,1,22,0,22,32,      ACE,FF,1.54,21.78,1.85,2.64,43.16,59.25,1.77,-0.44,0,-0.9,38.74,253.73,1.73
2000,1,21,9,51,40,  Ulysses,FR,1.7,51.99,2.53,3.17,23.4,35.87,2.76,-0.76,0.65,0.12,31.75,275.25,1.92
2000,1,17,15,4,12,  Ulysses,FF,2.15,29.33,1.75,2.07,29.34,38.92,1.52,0.9,0.31,-0.32,89.82,424.26,1.97
2000,1,11,13,40,26,      ACE,FF,1.5,40.03,1.56,1.46,88.47,100.26,0.57,-0.88,-0.16,-0.44,69.91,529.22,1.41
2000,1,6,19,12,37,  Ulysses,FF,2.73,44,2.52,2.95,20.55,32.84,3.14,0.66,0.1,0.75,89.52,373.24,2.97
2000,1,5,14,10,32,  Ulysses,FR,1.42,21.28,1.85,1.64,29.68,40.82,1.88,-0.96,-0.22,-0.17,70.91,333.82,1.19
2000,1,4,7,51,7,      ACE,FF,1.46,53.86,1.23,1.23,77.66,92.27,0.83,-0.92,0.29,0.27,55.67,745.78,2.22
1999,12,26,21,27,39,      ACE,FF,1.32,33.48,1.87,1.55,95.1,102.93,0.34,-0.9,-0.24,0.35,35.63,414.28,0.74
1999,12,22,4,36,43,  Ulysses,FR,2.42,41.2,2.38,0.9,34.85,49.79,3.44,-0.73,-0.66,0.18,58.27,366.41,1.45
1999,12,19,19,37,0,  Ulysses,FF,1.55,32.29,3.1,2.47,22.93,35.81,2.88,0.54,0.81,0.24,33.6,303.82,1.82
1999,12,12,15,54,27,     Wind,FF,2.39,146.03,4.35,10.82,138.93,144.19,0.16,-0.86,0.04,-0.5,41.45,502.08,1.37
1999,12,12,15,14,37,      ACE,FF,2.07,95.84,1.93,4.91,114.78,120.08,0.28,-0.84,-0.21,-0.5,56.36,573.43,2.32
1999,12,11,12,50,36,     Wind,FF,1.6,29.74,1.56,1.42,44.29,62.37,2.04,-0.56,-0.24,-0.79,44.07,335.43,1.51
1999,12,11,12,2,5,      ACE,FF,1.7,34.14,1.31,1.66,43.27,61.2,2.01,-0.26,-0.43,-0.86,34.29,320.86,3.33
1999,12,11,0,47,43,  Ulysses,FF,1.73,34.57,1.28,1.49,14.66,30.6,7.36,0.66,0.54,0.52,8.03,455.23,4.49
1999,12,7,3,30,25,  Ulysses,FR,1.71,42.1,1.71,1.35,38.89,50.99,1.46,-0.92,-0.02,0.4,49.2,424.95,2.39
1999,12,5,15,47,9,  Ulysses,FF,1.51,69.2,3,10.28,39.98,47.69,0.85,0.65,-0.09,-0.76,12.21,370.44,2.42
1999,12,5,7,6,46,  Ulysses,FF,1.73,31.64,1.73,1.8,36.7,44.54,1,0.95,0.12,0.28,59.18,436.18,1.89
1999,11,26,3,47,46,  Ulysses,FF,1.21,25.28,3.77,1.7,26.29,38.58,2.31,0.71,0.41,-0.57,23.21,383.31,1.17
1999,11,20,0,45,48,     Wind,FF,1.49,25.08,1.47,1.33,62.92,76.23,0.95,-0.86,-0.23,0.46,84.96,483.45,1.22
1999,11,13,12,48,57,     Wind,FF,1.67,47.61,1.83,2.29,80.14,88.15,0.42,-0.84,0.53,-0.16,66.77,443.62,1.29
1999,11,13,12,13,4,      ACE,FF,1.74,48.77,2.07,1.86,73.49,81.9,0.48,-0.9,0.39,0.19,87.65,459.36,1.3
1999,11,8,14,23,2,  Ulysses,FR,1.56,20.94,1.25,1.05,41.98,55.29,1.48,-0.62,0.04,-0.78,70.4,111.55,2.82
1999,11,8,1,34,27,     Wind,FR,1.35,48.99,1.46,1.35,56.02,72.57,1.36,0.27,0.91,-0.31,35.76,84.44,1.3
1999,11,8,0,31,12,      ACE,FR,1.28,29.37,1.34,1.18,56.82,72.15,1.23,0.84,0.36,0.41,77.5,308.8,1.73
1999,11,5,20,3,12,     Wind,FF,1.48,29.42,1.51,1.39,55.23,68.39,1.07,-0.91,0.34,-0.25,50.67,384.76,1.3
1999,10,28,12,12,45,     Wind,FF,1.54,48.22,1.84,1.84,59.39,72.29,0.97,-0.9,-0.25,0.35,35.02,434.12,1.54
1999,10,28,11,26,42,      ACE,FF,1.48,39.86,1.72,1.81,60.56,72.96,0.91,-0.91,-0.41,0.07,60.09,438.77,1.42
1999,10,24,3,4,9,     Wind,FR,1.51,32.69,1.65,1.88,72.75,87.97,0.97,0.6,0.15,0.78,77.29,250.34,1.53
1999,10,21,2,20,51,     Wind,FF,2.7,80.65,2.49,3.75,53.82,65.75,0.99,-0.97,-0.11,0.22,72.23,477.77,2.08
1999,10,21,1,37,39,      ACE,FF,2.47,81.86,2.99,1.97,64.33,75.48,0.76,-0.89,0.05,0.46,52.07,442.54,1.69
1999,10,19,22,57,46,  Ulysses,FR,2.22,43.84,2.65,1.49,28.45,39.65,1.89,-0.96,-0.06,-0.27,70.29,369.86,1.87
1999,10,9,10,29,54,  Ulysses,FR,2.78,44.08,3.77,2.42,20.33,34.57,3.82,-0.87,0.11,-0.48,76.7,348.97,2.01
1999,10,6,20,1,41,  Ulysses,FF,2.96,54.52,4.57,3.45,21.14,33.2,2.94,0.91,-0.03,0.41,52.84,429.4,2.33
1999,9,26,14,27,18,      ACE,FF,1.44,21.5,1.51,1.05,66.17,75.91,0.63,-0.82,-0.56,-0.12,77.75,407.58,0.95
1999,9,23,9,24,0,     Wind,FR,1.48,23.86,1.58,1.23,110.59,116.86,0.23,0.83,0.55,0.13,68.2,328.73,1
1999,9,23,8,45,27,      ACE,FR,1.5,31.37,1.81,1.18,112.04,117.31,0.24,0.83,0.55,-0.12,68.33,323.21,1.02
1999,9,23,1,35,14,  Ulysses,FR,2.03,59.52,2.33,1.53,45.33,54.93,0.94,-1,0.02,0.07,40.37,411.83,1.93
1999,9,22,12,9,27,     Wind,FF,1.78,58.47,1.76,1.7,58.57,74.24,1.24,-0.84,-0.54,-0.03,66.67,457.89,2.12
1999,9,22,11,46,14,      ACE,FF,1.77,70.37,3.19,2.28,63.59,75.66,0.94,-0.81,0.24,0.54,61.34,424.14,1.42
1999,9,15,20,8,42,     Wind,FF,2.05,53.37,2.22,1.47,48.45,66.28,1.75,-0.77,-0.35,0.54,72.17,504.73,1.98
1999,9,15,19,42,15,      ACE,FF,1.95,53.5,2.27,1.8,52.23,66.63,1.26,-0.85,-0.21,0.48,62.04,539.63,1.63
1999,9,15,7,43,45,     Wind,FF,1.91,85.12,1.76,1.28,74.68,96.98,1.47,-0.89,0.31,0.35,40.85,651.16,2.09
1999,9,15,7,19,3,      ACE,FF,1.67,56.7,1.66,1.32,83.33,100.55,0.92,-0.86,-0.25,0.46,76.32,641.47,1.6
1999,9,14,2,24,33,     Wind,FF,1.36,27.58,1.66,1.54,98.68,109.82,0.48,-0.9,0.1,0.42,62.18,626.01,0.95
1999,9,12,3,57,57,     Wind,FF,2.39,81.18,2.78,2.14,45.76,61.5,1.62,-0.87,-0.33,0.36,74.23,522.99,2.3
1999,9,12,3,21,12,      ACE,FF,2.61,81.88,2.29,1.65,39.35,58.62,2.45,-0.89,-0.34,0.31,63.98,543.99,2.85
1999,8,29,6,56,0,  Ulysses,FF,1.66,24.11,2.91,1.24,32.64,45.81,1.95,0.52,-0.36,0.78,25.94,324.54,0.86
1999,8,23,12,11,15,     Wind,FF,1.42,33.11,1.64,1.88,69.61,78.5,0.54,-0.98,-0.2,0.03,68.62,470.26,1.12
1999,8,23,11,30,19,      ACE,FF,1.45,30.31,1.56,2.27,65.38,74.68,0.61,-0.96,0.04,0.27,67.24,463.28,1.19
1999,8,22,23,27,9,     Wind,FF,1.27,24.21,1.26,0.89,95.43,102.04,0.29,-0.98,-0.14,-0.17,81.3,527.69,1.17
1999,8,22,22,48,59,      ACE,FF,1.27,22,1.64,1.23,100.66,106.73,0.25,-0.89,-0.32,0.32,70.54,425.88,0.58
1999,8,17,2,16,0,     Wind,FR,1.51,20.52,1.55,1.43,74.94,92.85,1.08,0.53,0.85,0.07,89.78,174.94,1.33
1999,8,17,1,24,44,      ACE,FR,1.48,48.1,1.56,1.21,71.09,89.15,1.16,0.28,0.81,-0.52,28.46,60.36,1.52
1999,8,15,10,33,45,     Wind,FF,1.8,39.8,1.97,1.78,28.89,49.41,3.87,-0.98,0.19,-0.08,84.9,410.54,1.65
1999,8,15,9,39,8,      ACE,FF,2.08,41.73,2.55,1.42,25.39,48.53,5.43,-0.99,0.03,-0.16,66.06,402.78,1.42
1999,8,14,23,7,4,  Ulysses,FF,1.64,26.11,1.68,3.06,21.82,32.4,2.42,0.98,0.02,-0.2,35.78,452.4,2.1
1999,8,6,4,40,34,  Ulysses,FR,1.9,56.09,2.42,1.52,65.94,71.81,0.37,-0.94,0.18,-0.3,89.79,342.33,1.45
1999,8,4,1,44,39,     Wind,FF,1.98,41.05,2.03,1.91,46.84,59.38,1.22,-0.92,-0.05,-0.38,48.24,401.4,1.55
1999,8,4,1,16,13,      ACE,FF,1.98,53.48,3.54,1.33,56.41,67.57,0.87,-0.97,-0.07,-0.24,48.62,398.03,1.15
1999,8,2,1,42,28,  Ulysses,FF,2.88,50.99,3.66,3.31,20.76,31.72,2.69,0.98,0.07,0.19,83.82,403.41,2.22
1999,7,30,10,36,33,     Wind,FF,1.44,32.29,1.5,1.09,98.47,106.3,0.33,-0.78,-0.6,0.18,83.02,475.76,1.32
1999,7,30,10,29,48,     Wind,FF,1.61,39.29,1.47,0.95,80.71,90.77,0.59,-0.8,-0.47,0.39,85.83,463.73,1.63
1999,7,30,10,21,2,      ACE,FF,1.3,33.89,1.71,1.38,97.01,104.81,0.34,-0.84,-0.43,0.34,85.52,459.83,0.98
1999,7,26,23,50,18,     Wind,FF,1.42,36.31,1.49,1.93,58.16,71.91,1.06,-0.99,0.1,0.08,24.78,497.5,1.48
1999,7,26,23,33,18,      ACE,FF,1.41,23.69,1.58,1.3,59.96,74.05,1.05,-0.86,0.2,0.48,28.09,432.86,1.26
1999,7,22,20,19,36,     Wind,FR,1.25,21.07,1.53,1.69,68.36,82.18,0.9,0.74,0.43,-0.53,75.99,278.11,0.9
1999,7,22,12,32,1,  Ulysses,FF,1.86,54.14,4.12,6.83,14.9,27.52,4.89,0.9,0.4,-0.2,30.44,394.14,2.6
1999,7,12,1,21,48,     Wind,FF,1.78,25.09,2.25,1.05,37.63,54.33,2.2,-0.82,0.48,-0.33,83.36,288.02,1.14
1999,7,8,3,58,57,      ACE,FF,1.4,20.65,1.75,2.03,90.09,98.26,0.38,-0.14,0.98,-0.16,29.68,132.84,0.92
1999,7,6,14,24,57,     Wind,FF,1.86,56.25,2.16,2.36,66.56,76.16,0.63,-0.9,-0.39,0.2,68.56,430.91,1.52
1999,7,6,14,17,5,      ACE,FF,1.92,69.44,1.69,1.89,62.54,72.46,0.69,-0.97,0.09,0.23,46.51,502.52,2.39
1999,7,3,18,4,19,  Ulysses,FR,1.99,67.06,1.81,2.27,51.83,60.5,0.74,-0.88,-0.01,0.48,54.77,315.97,2.61
1999,7,2,0,26,36,     Wind,FF,1.87,111.59,2.19,4.93,73.73,86.54,0.75,-0.99,0.01,-0.17,19.03,657.05,2.32
1999,7,2,0,23,29,      ACE,FF,1.93,98.26,2.15,2.52,77.49,90.53,0.74,-0.99,0.01,-0.12,39.46,667.71,2.03
1999,6,30,10,49,30,  Ulysses,FF,2.01,59.82,3,5.23,35.23,43.51,1.05,0.75,0.13,-0.65,62.53,401.9,2.57
1999,6,28,2,30,39,     Wind,FF,1.23,24.28,1.43,0.97,138.35,147.78,0.28,-0.85,0.53,-0.02,75.76,632.69,0.86
1999,6,27,22,49,3,     Wind,FF,1.69,23.65,1.45,1.7,92.31,100.06,0.36,-0.14,-0.9,-0.42,42.79,200.4,1.14
1999,6,27,22,30,41,      ACE,FF,1.65,43.01,1.94,1.93,90.68,98.47,0.36,-0.35,-0.8,-0.49,46.22,338.28,1.37
1999,6,26,19,31,3,     Wind,FF,1.98,84.91,2.03,2.26,62.58,76.93,1.03,-0.98,0.17,0.15,50.2,480.16,2.11
1999,6,26,19,25,21,      ACE,FF,2.02,84.96,2.25,2.61,65.26,77.58,0.83,-0.96,-0.2,0.2,53.67,460.23,1.93
1999,6,26,2,31,39,     Wind,FF,1.89,34.81,1.75,1.62,25.89,46.59,4.48,-0.93,-0.37,0.02,87.2,378.09,1.83
1999,6,11,0,45,7,  Ulysses,FF,2.02,22.8,2.27,2.58,35.66,45.14,1.21,0.25,-0.44,0.86,88.06,42.8,1.05
1999,5,26,7,34,2,  Ulysses,FF,2.96,70.26,2.7,4.83,25.08,36.5,2.24,0.99,0.08,-0.09,56.29,495.28,3.1
1999,5,25,10,8,42,     Wind,FR,1.71,55.33,1.97,2.53,65.55,81.02,1.06,0.93,0.09,0.36,46.05,396.69,1.8
1999,5,25,9,48,53,      ACE,FR,1.87,70.21,2,1.66,61.78,79.38,1.3,0.97,0.21,0.16,39.32,389.33,2.06
1999,5,18,19,47,24,     Wind,FR,1.69,80.13,2.17,2.31,66.49,83.83,1.19,0.49,0.81,0.33,45.87,169.37,1.91
1999,5,18,19,19,35,      ACE,FR,1.64,37.3,2.07,1.6,64.36,82.02,1.25,0.67,0.53,0.52,80.68,302.89,1.44
1999,5,18,0,32,45,     Wind,FF,1.49,62.73,2.63,5.75,41.14,56.4,1.77,-0.99,-0.07,-0.08,28.72,441.65,1.8
1999,5,18,0,3,35,      ACE,FF,1.5,70.04,3.28,1.94,43.66,60.87,1.9,-1,-0.05,0.09,23.69,442.9,1.65
1999,5,12,6,20,52,  Ulysses,FR,1.77,34.31,1.62,0.95,26.09,38.31,2.32,-0.89,-0.36,0.29,88.58,345.93,2.43
1999,5,8,2,9,31,  Ulysses,FR,2.53,54.72,2.41,2.1,28.85,41.16,2.09,-0.96,-0.17,0.25,56.13,357.09,2.54
1999,5,5,15,40,33,     Wind,FF,2.17,62.51,2.19,1.33,33.54,53.58,3.11,-0.9,-0.37,0.25,78.04,478.88,2.39
1999,5,5,14,59,20,      ACE,FF,3.26,56.95,2.92,1.4,29.48,49.26,3.71,-0.78,-0.49,0.4,81.06,413.2,2
1999,5,4,18,37,10,  Ulysses,FF,2.17,42.44,3.25,3.61,37.61,44.44,0.82,0.97,-0.15,-0.19,61.45,380.86,1.4
1999,4,16,10,35,39,      ACE,FF,1.57,56.44,1.87,3.08,66.24,77.39,0.75,-0.81,0.44,0.4,30.04,438.75,1.85
1999,4,14,1,42,26,  Ulysses,FR,1.49,45.4,2.84,2.29,26.91,42,2.89,-0.95,0.3,-0.11,57.2,504.5,1.42
1999,4,12,16,42,49,  Ulysses,FF,2.67,69.74,2.58,2.76,39.7,47,0.8,0.96,0.28,0.01,66.71,518.11,2.45
1999,4,6,21,36,24,  Ulysses,FF,1.64,22.68,1.87,1.63,37.49,44.25,0.79,0.97,0.24,-0.01,78.7,401.01,1.13
1999,3,30,19,48,13,      ACE,FR,1.39,22.8,1.48,1.05,58.53,75.01,1.29,0.29,0.94,0.18,81.02,30.92,1.15
1999,3,21,0,35,43,  Ulysses,FR,3.18,52.8,3.46,2.25,26.63,41.2,2.91,-0.84,-0.24,0.49,78.72,338.7,2.37
1999,3,17,8,56,19,  Ulysses,FF,1.67,46.34,3.77,4.79,18.48,30.14,3.41,0.44,-0.48,-0.76,65.96,180.95,1.09
1999,3,14,19,26,23,      ACE,FR,1.29,31.06,1.41,1.13,81.09,99.67,1.02,0.93,0.17,-0.32,70.02,415.62,1.18
1999,3,10,1,33,3,     Wind,FF,1.85,45.07,1.91,1.67,38.81,57.19,2.35,-0.87,0.13,0.48,67.14,439.81,1.67
1999,3,10,0,40,31,      ACE,FF,1.72,38.73,1.61,1.43,33.55,52.99,3,-0.81,0.35,0.47,57.22,427.09,2.03
1999,2,28,21,42,51,     Wind,FF,1.32,20.09,1.37,1.29,63.73,74,0.7,-0.98,0.03,-0.18,74.88,438.49,1.03
1999,2,25,10,44,19,  Ulysses,FR,1.85,34.58,2.26,2.26,39.85,47.46,0.84,-0.77,0.01,0.63,38.35,282.34,1.3
1999,2,21,15,59,39,  Ulysses,FF,1.84,32.66,2.03,2.04,25.18,35.51,2.02,0.98,-0.16,-0.08,62.47,421.94,1.75
1999,2,18,2,48,15,     Wind,FF,2.4,203.66,2.13,3.59,81.32,99.44,1.69,-0.98,-0.18,0.02,59.13,778.76,3.94
1999,2,18,2,9,6,      ACE,FF,2.35,182.83,2.99,4.81,87.2,98.37,0.55,-1,-0.09,-0.05,59.27,688.86,2.8
1999,2,17,7,12,15,     Wind,FF,1.6,33.97,1.55,1.53,61.26,72.37,0.79,-0.96,-0.12,-0.24,88.34,548.61,1.35
1999,2,17,6,23,46,      ACE,FF,1.61,34.93,1.47,1.75,56.4,68.05,0.91,-0.96,-0.2,-0.18,74.24,559.57,1.62
1999,2,12,7,7,38,      ACE,FR,1.65,36.17,1.8,0.91,60.19,81.4,1.67,0.99,0.14,0.06,30.38,416.1,1.01
1999,2,11,8,59,57,     Wind,FF,1.73,21.59,1.78,1.92,17.26,42.54,13.32,-0.79,-0.2,-0.57,72.57,342.24,1.01
1999,2,11,7,48,51,      ACE,FF,1.35,26.69,1.95,1.53,25.99,46.34,4.39,-0.98,-0.16,0.07,51.38,425.88,1.21
1999,2,6,11,56,39,  Ulysses,FF,2.14,42.31,2.41,2.18,39.88,47.57,0.86,0.79,-0.5,-0.35,39.42,427.64,1.69
1999,1,28,22,43,46,  Ulysses,FR,2.35,48.32,2.95,2.2,28.39,38.56,1.71,-0.97,0.2,0.12,54.88,402.25,1.96
1999,1,25,11,44,33,  Ulysses,FF,2.75,55.01,3.18,4.95,18.91,29.91,3.01,0.99,-0.09,0.13,64.17,500.12,2.7
1999,1,22,20,21,48,     Wind,FF,1.44,70.13,1.66,2.73,120.42,132.89,0.45,-0.94,0.05,-0.34,31.16,662.33,1.31
1999,1,22,19,48,5,      ACE,FF,1.43,89.41,1.49,1.74,137.93,147.79,0.3,-0.92,0.35,-0.17,18.82,724.23,1.55
1999,1,13,10,47,45,     Wind,FF,1.78,42.37,2.06,1.58,34.47,52.74,2.7,-0.91,-0.2,0.37,57.78,396.11,1.57
1999,1,13,9,58,46,      ACE,FF,2,40.74,1.77,1.55,31.44,49.64,3.02,-0.87,-0.25,0.42,77.8,408.52,2.12
1999,1,2,12,34,46,  Ulysses,FR,2.05,22.15,2.86,1.57,24.27,38.11,3.1,-0.67,-0.44,-0.6,31.81,293.62,1.38
1998,12,30,6,4,35,  Ulysses,FF,2.38,48.67,2.36,2.52,35.78,47.97,1.61,0.89,0.46,-0.04,65.29,500.99,1.98
1998,12,28,17,34,0,      ACE,FF,1.74,31.11,1.75,1.75,47.24,62.74,1.53,-0.77,-0.6,-0.22,77.88,414.66,1.9
1998,12,27,12,18,54,  Ulysses,FF,2.22,64.25,2.46,3.41,44.18,51.25,0.69,0.93,0.14,-0.33,81.38,511.03,2.26
1998,12,26,9,34,1,      ACE,FF,1.2,28.67,1.6,1.31,75.09,87.49,0.72,-0.82,0.55,-0.19,85.68,513.49,1.13
1998,12,26,3,0,9,      ACE,FR,1.28,38.72,1.59,1.08,93.13,104.73,0.53,0.84,0.53,0.1,48.77,307.29,0.96
1998,12,21,20,56,27,     Wind,FF,1.66,28.85,1.55,0.93,38.22,57.92,2.63,-0.9,-0.43,0.09,79.45,365.31,1.31
1998,12,20,8,45,2,  Ulysses,FR,1.32,25.09,1.7,1.85,40.86,48.7,0.84,-1,0.01,0.02,61.76,427.67,1.24
1998,12,5,23,52,55,  Ulysses,FF,1.64,31.44,2.72,1.72,42.82,50.84,0.83,0.83,0.31,0.46,85.3,495.46,1.1
1998,12,1,3,29,51,     Wind,FF,1.58,23.97,1.96,1.54,58.5,70.09,0.88,-0.95,-0.19,-0.24,51.95,498.09,0.78
1998,12,1,2,52,59,      ACE,FF,1.47,20.93,1.62,2.27,48.69,61.72,1.22,-0.71,-0.67,-0.23,73.97,413.69,1.56
1998,11,30,5,7,36,     Wind,FF,1.74,49.49,2.13,1.89,39.09,55,2.12,-0.75,-0.61,-0.26,46.49,382.34,1.73
1998,11,30,4,18,3,      ACE,FF,2.35,61.88,2.68,1.62,41.39,57.12,1.92,-0.91,-0.42,-0.05,68.31,425.79,1.75
1998,11,27,1,45,34,  Ulysses,FF,3.13,89.77,2.94,9.13,31,39.37,1.23,0.93,0.29,0.21,63.08,477.92,3.55
1998,11,13,1,37,48,     Wind,FF,1.34,22.33,1.25,1.44,63.02,75.2,0.86,-0.87,0.48,0.11,83.95,452.61,1.59
1998,11,12,7,18,21,     Wind,FF,1.37,33.31,1.43,1.45,56.36,68.26,0.94,-0.89,0.31,0.33,24.71,402.1,1.55
1998,11,12,6,31,25,      ACE,FF,1.37,22.58,1.72,1.31,57.2,69.56,0.96,-0.92,-0.38,0.04,67.1,376.32,0.8
1998,11,8,4,41,18,     Wind,FF,1.85,163.14,1.67,3.38,163.57,168.81,0.13,-0.84,0.43,-0.34,51.65,757.9,2.22
1998,11,8,4,21,34,      ACE,FF,1.87,138.74,2.01,4.25,160.68,172.83,0.11,-0.9,0.32,-0.29,70.1,695.29,1.58
1998,11,7,8,1,27,     Wind,FF,1.77,55.8,1.78,1.92,53.42,69.42,1.39,-0.87,0.17,-0.47,53.22,502.97,2.02
1998,11,7,7,36,46,      ACE,FF,1.74,33.15,1.71,1.54,54,70.6,1.43,-0.82,-0.02,-0.57,82.05,459.54,1.48
1998,11,4,11,38,27,  Ulysses,FF,2.29,48.18,1.99,2.75,31.69,39.87,1.17,0.99,-0.08,0.07,75.82,504.94,2.43
1998,10,23,12,58,21,     Wind,FF,2.1,62.49,2.39,2.69,53.3,71.4,1.59,-0.54,-0.2,-0.81,85.02,419.81,2.09
1998,10,23,12,34,8,      ACE,FF,2.06,68.78,2.84,2.55,54.06,72.95,1.69,-0.31,0.95,-0.08,80.67,246.25,1.1
1998,10,18,19,29,18,     Wind,FF,2.12,21.28,2.1,2,24.19,45.04,4.96,-0.58,0.1,-0.81,54.64,276.36,1.76
1998,10,18,19,1,5,      ACE,FF,1.98,35.16,2.46,1.26,22.32,44.36,5.92,-0.72,-0.06,-0.7,53.44,315.31,1.92
1998,10,7,19,31,46,      ACE,FR,1.25,77.18,2.17,0.98,170.22,179.58,0.23,0.97,-0.17,0.2,38.93,403.76,0.78
1998,10,6,15,47,33,     Wind,FF,1.68,29.35,1.72,1.48,37.4,52.75,1.99,-0.96,-0.14,0.25,55.75,402.11,1.39
1998,10,2,7,6,3,     Wind,FF,2.52,173.28,2.15,5.45,70.6,87.83,1.1,-0.72,0.68,-0.1,38.97,711.16,3.61
1998,10,2,6,53,23,      ACE,FF,2.2,160.16,1.84,2.81,69.49,88.59,1.29,-0.77,0.64,0.06,37.7,779.67,4.09
1998,10,1,17,55,31,      ACE,FR,1.31,29.52,1.27,1.19,68.51,84.61,1.08,0.33,0.56,-0.76,53.99,1.76,2.13
1998,9,24,23,20,36,     Wind,FF,2.82,209.17,2.52,4.87,110.97,122.8,0.45,-0.95,-0.18,-0.25,73.67,779.81,3.06
1998,9,24,23,13,24,      ACE,FF,2.75,171.37,2.09,2.97,99.27,110.44,0.48,-0.95,-0.16,-0.28,70.25,762.28,3.31
1998,9,8,17,8,18,     Wind,FF,1.27,32.47,1.31,1.77,87.52,94.9,0.37,-0.96,0.26,0.13,55.83,428.69,1.27
1998,9,2,13,31,35,      ACE,FF,1.33,41.26,1.35,1.5,56.28,69.22,1.05,-0.84,-0.27,0.46,43.84,502.43,2.51
1998,8,26,6,40,30,     Wind,FF,2.82,175.2,2.21,3.93,63.25,78.07,1.05,-0.7,-0.01,-0.71,83.51,766.26,5.75
1998,8,26,6,20,55,      ACE,FF,3.35,168.52,2.98,4.47,53.1,68.44,1.33,-0.76,-0.19,-0.62,87.55,668.1,4.58
1998,8,23,10,23,3,     Wind,FR,1.67,41.31,1.42,0.97,53.96,79.21,2.36,0.85,-0.11,0.52,74.87,306.84,1.75
1998,8,19,18,40,42,     Wind,FF,2.2,40.87,2.26,2.14,25.69,45.42,4.27,-0.88,-0.42,-0.23,50.82,325.9,1.84
1998,8,13,21,27,45,  Ulysses,FF,1.63,32.22,1.45,1.75,37.01,45.75,1.06,0.9,0.43,-0.14,66.29,468.75,2.21
1998,8,10,0,31,15,     Wind,FF,2.04,41.73,1.87,5.28,53.93,65.39,0.94,-0.63,-0.47,0.62,59.76,397.69,2.2
1998,8,10,0,6,50,      ACE,FF,2.07,28.34,2.02,1.72,49.28,63.19,1.3,-0.44,-0.16,0.89,55.44,315.69,2.24
1998,8,6,7,16,9,     Wind,FF,1.76,48.88,1.75,1.75,64.61,74.46,0.66,-0.9,0.05,0.43,76.18,456.86,1.65
1998,8,6,6,44,10,      ACE,FF,1.67,45.91,2.12,2.3,68.67,77.69,0.56,-0.96,0.26,0.09,79.86,440.24,1.12
1998,7,31,9,53,42,     Wind,FF,1.56,30.46,1.44,1.44,76.4,84.36,0.44,-0.76,-0.21,-0.62,86.4,440.9,1.57
1998,7,31,9,15,7,      ACE,FF,1.54,27.1,1.49,0.97,78.35,86.16,0.42,-0.65,-0.15,-0.74,87.91,390.32,1.45
1998,7,26,19,41,11,  Ulysses,FF,1.27,21.41,2.04,1.32,55.86,62.83,0.73,1,-0.08,-0.01,70.22,447.6,0.68
1998,7,17,0,23,46,     Wind,FR,2.08,67.41,2.86,2.29,63.41,81.88,1.38,0.73,0.67,-0.12,40.2,325.07,1.36
1998,7,16,23,38,52,      ACE,FR,1.63,27.69,1.47,1.71,51.68,70.97,1.78,0.85,0.17,-0.51,69.55,365.49,1.7
1998,7,8,18,16,56,  Ulysses,FR,1.64,46.86,1.87,1.33,62.57,70.93,0.57,-0.87,-0.43,0.27,84.11,326.19,1.69
1998,7,5,8,28,5,  Ulysses,FF,4.39,49.77,1.34,3.68,7.53,24.67,19.55,0.97,0.23,0.06,78.35,622.73,8.21
1998,7,5,3,52,24,     Wind,FF,1.57,44.68,1.82,1.72,50.14,74.44,2.43,-0.84,0.03,0.54,78.16,482.7,1.63
1998,7,5,3,16,14,      ACE,FF,1.39,77.56,1.72,2.07,56.62,76.73,1.75,-0.96,0.18,0.23,63.42,599.75,2.47
1998,6,25,16,11,6,     Wind,FF,1.58,29.21,1.28,1.35,60.87,70.85,0.71,-0.87,-0.49,-0.08,61.95,499.11,2.07
1998,6,25,15,43,10,      ACE,FF,1.5,26.09,1.63,2.6,63.71,73.1,0.64,-0.7,-0.71,0.04,66.57,369.24,1.14
1998,6,25,2,19,36,  Ulysses,FF,2.14,72.69,4.23,4.78,34.78,45.39,1.6,0.99,0.02,0.15,27.7,555.44,2.12
1998,6,16,10,28,42,  Ulysses,FF,2.06,55.85,2.6,1.96,43.64,50.29,0.66,0.99,0.11,0.12,84.05,532.18,1.82
1998,6,13,19,18,12,     Wind,FF,2.24,58.25,4.3,6.36,52.41,63.61,0.95,-0.55,0.81,-0.22,31.67,269.98,1.65
1998,6,13,18,55,59,      ACE,FF,2.34,73.32,4.13,3.23,46.52,59.77,1.34,-0.73,0.67,-0.15,42.22,327.33,1.8
1998,5,29,15,12,6,     Wind,FF,1.67,112.47,1.58,1.02,82.82,108.01,1.48,-0.99,0.03,-0.11,64.83,803.23,2.59
